#symbol	"Hepg2_with_UO126_reps_1&2_100ng"	"3ng15cycles"	"3ng20cycles"	"3ng30cycles"	"6ng15cycles"	"6ng20cycles"	"6ng30cycles"	"10ng15cycles"	"10ng20cycles"	"10ng30cycles"	"3ng15cycles_rep_2"	"3ng20cycles_rep_2"	"3ng30cycles_rep_2"	"6ng15cycles_rep_2"	"6ng20cycles_rep_2"	"6ng30cycles_rep_2"	"10ng15cycles_rep_2"	"10ng20cycles_rep_2"	"10ng30cycles_rep_2"
hsa-miR-6505-3p	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0
hsa-miR-6505-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-6506-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6506-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
hsa-miR-6507-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6507-5p	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6508-3p	1	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0
hsa-miR-6508-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6509-3p	0	0	0	2	0	1	1	0	0	1	0	0	1	1	0	0	0	0	3
hsa-miR-6509-5p	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-651-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-651-5p	163	14	39	54	17	44	82	31	33	157	24	22	42	29	30	91	34	78	126
hsa-miR-6510-3p	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	4
hsa-miR-6510-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6511a-3p	4	0	0	8	4	0	1	9	7	6	6	6	11	7	8	18	2	8	20
hsa-miR-6511a-5p	4	0	0	0	0	1	0	1	5	1	0	0	1	2	0	0	1	0	1
hsa-miR-6511b-3p	4	0	0	0	0	0	2	2	0	0	0	1	1	0	4	0	1	3	3
hsa-miR-6511b-5p	11	0	4	8	2	3	5	2	1	3	1	1	2	1	2	1	3	1	2
hsa-miR-6512-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6512-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6513-3p	1	0	0	0	1	1	4	0	3	2	1	3	2	2	0	0	0	7	4
hsa-miR-6513-5p	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6514-3p	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	1	0
hsa-miR-6514-5p	11	0	1	0	1	4	2	3	0	2	0	0	4	0	3	2	1	2	12
hsa-miR-6515-3p	2	0	0	0	0	1	0	0	0	5	0	1	3	1	0	0	2	3	6
hsa-miR-6515-5p	5	0	1	1	0	1	2	0	1	3	1	0	0	0	0	2	2	0	10
hsa-miR-6516-3p	4	1	0	0	2	1	1	0	1	1	0	0	0	0	1	3	0	0	2
hsa-miR-6516-5p	17	0	0	8	3	2	4	6	1	8	1	5	3	1	4	5	3	2	7
hsa-miR-652-3p	62	3	0	13	13	12	21	22	16	60	3	7	12	10	18	24	9	24	35
hsa-miR-652-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-653-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-653-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-654-3p	2	2	1	1	2	3	5	3	3	4	0	1	1	0	2	3	0	3	4
hsa-miR-654-5p	0	0	2	8	0	1	0	1	0	2	0	1	0	1	2	1	0	3	3
hsa-miR-655-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-655-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-656-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-656-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-659-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-659-5p	38	1	5	6	5	7	3	3	4	9	0	5	1	1	5	5	0	6	13
hsa-miR-660-3p	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
hsa-miR-660-5p	78	2	32	46	13	32	75	31	40	146	17	9	24	23	32	106	23	55	144
hsa-miR-661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-663a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-663b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-664a-3p	61	0	4	1	2	0	8	4	10	15	3	1	3	0	4	6	9	19	27
hsa-miR-664a-5p	42	5	23	35	18	11	26	13	11	40	11	8	17	5	23	31	10	20	36
hsa-miR-664b-3p	5	0	0	3	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0
hsa-miR-664b-5p	1	1	3	4	1	1	4	0	3	1	0	0	0	0	0	4	0	1	3
hsa-miR-665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-668-3p	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
hsa-miR-668-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-670-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-670-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-671-3p	243	20	98	227	53	74	144	86	84	278	40	59	100	70	102	144	32	132	291
hsa-miR-671-5p	20	2	5	13	9	10	17	14	6	35	6	6	15	4	11	12	5	26	67
hsa-miR-6715a-3p	384	31	81	157	62	78	148	99	90	323	30	52	70	60	96	166	49	157	270
hsa-miR-6715b-3p	4	0	1	0	0	1	4	0	0	7	0	2	4	2	0	0	0	6	4
hsa-miR-6715b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6716-3p	4	0	3	14	2	1	6	1	8	13	0	1	3	0	2	4	0	8	13
hsa-miR-6716-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6717-5p	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6718-5p	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
hsa-miR-6719-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6720-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6720-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6721-5p	14	1	1	8	2	13	5	4	5	22	0	5	4	1	4	9	2	7	17
hsa-miR-6722-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6722-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6723-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6724-5p	7	0	0	1	0	0	0	0	0	1	0	0	3	0	1	7	0	0	6
hsa-miR-6726-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4
hsa-miR-6726-5p	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-6727-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6727-5p	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	4
hsa-miR-6728-3p	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
hsa-miR-6728-5p	5	1	0	2	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0
hsa-miR-6729-3p	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
hsa-miR-6729-5p	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-6730-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6730-5p	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6731-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6731-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6732-3p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-6732-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
hsa-miR-6733-3p	4	0	0	1	1	2	0	1	2	1	0	1	0	0	0	0	0	0	1
hsa-miR-6733-5p	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
hsa-miR-6734-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6734-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
hsa-miR-6735-3p	1	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0
hsa-miR-6735-5p	1	0	0	0	1	0	2	1	0	3	0	0	1	0	0	0	1	0	3
hsa-miR-6736-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6736-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6737-3p	2	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0
hsa-miR-6737-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6738-3p	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	2	0	1	4
hsa-miR-6738-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6739-3p	0	2	1	0	0	0	0	1	0	2	0	0	0	0	0	2	0	1	4
hsa-miR-6739-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6740-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-6740-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6741-3p	1	0	4	4	2	4	3	1	3	1	2	0	3	0	1	0	0	3	4
hsa-miR-6741-5p	0	0	0	2	0	0	1	0	1	1	0	0	0	0	0	2	1	1	1
hsa-miR-6742-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-6742-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6743-3p	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6743-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6744-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6744-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6745	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6746-3p	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
hsa-miR-6746-5p	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6747-3p	30	14	32	86	24	42	75	41	49	79	24	24	54	25	32	45	19	49	150
hsa-miR-6747-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
hsa-miR-6748-3p	3	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	1	0	1
hsa-miR-6748-5p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-6749-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6749-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-675-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-675-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6750-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
hsa-miR-6750-5p	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-6751-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-6751-5p	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6752-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6752-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6753-3p	28	0	5	7	4	4	4	3	7	10	0	0	6	0	2	4	0	3	13
hsa-miR-6753-5p	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-6754-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6754-5p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-6755-3p	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6755-5p	4	0	2	5	0	0	0	0	1	3	0	0	0	0	0	1	0	0	3
hsa-miR-6756-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6756-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6757-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6757-5p	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
hsa-miR-6758-3p	1	0	1	0	1	3	1	0	5	4	1	4	0	3	0	2	2	11	13
hsa-miR-6758-5p	0	0	0	3	1	0	0	1	0	0	0	0	2	0	2	0	0	0	1
hsa-miR-6759-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6759-5p	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0
hsa-miR-676-3p	47	9	22	39	7	20	41	21	26	68	7	12	19	18	18	39	17	37	73
hsa-miR-676-5p	1	4	1	0	0	3	1	0	3	1	0	3	1	0	1	4	2	3	0
hsa-miR-6760-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6760-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6761-3p	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-6761-5p	7	0	0	3	1	2	0	1	4	3	0	0	1	0	1	1	1	0	1
hsa-miR-6762-3p	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6762-5p	0	0	0	0	1	0	0	0	1	0	1	0	0	0	2	0	0	3	2
hsa-miR-6763-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6763-5p	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
hsa-miR-6764-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6764-5p	1	0	1	4	1	1	0	0	1	3	0	0	0	2	0	0	0	0	4
hsa-miR-6765-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6765-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6766-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6766-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
hsa-miR-6767-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6767-5p	1	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6768-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6768-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6769a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6769a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6769b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6769b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6770-3p	4	1	0	0	0	0	7	7	2	12	2	0	2	0	4	6	1	5	5
hsa-miR-6770-5p	0	0	0	0	0	0	1	1	1	1	1	0	0	0	2	1	2	0	0
hsa-miR-6771-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6771-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6772-3p	1	0	1	0	0	0	3	0	2	7	0	5	3	1	3	3	0	3	4
hsa-miR-6772-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6773-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6773-5p	0	0	3	0	0	0	2	1	1	0	0	0	0	0	1	2	0	0	0
hsa-miR-6774-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6774-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6775-3p	6	1	0	15	2	5	6	0	2	5	0	2	3	1	3	3	7	8	0
hsa-miR-6775-5p	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
hsa-miR-6776-3p	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	2
hsa-miR-6776-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-6777-3p	0	0	0	0	0	3	0	0	0	2	1	0	0	0	1	0	1	0	0
hsa-miR-6777-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1
hsa-miR-6778-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-6778-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6779-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6779-5p	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6780a-3p	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-6780a-5p	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-6780b-3p	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
hsa-miR-6780b-5p	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-6781-3p	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-6781-5p	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-6782-3p	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6782-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6783-3p	4	0	0	4	0	0	0	1	1	5	0	4	4	0	4	2	1	3	6
hsa-miR-6783-5p	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6784-3p	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	1	0
hsa-miR-6784-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6785-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
hsa-miR-6785-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
hsa-miR-6786-3p	1	0	0	1	0	3	2	1	2	3	0	0	2	3	4	2	0	0	1
hsa-miR-6786-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6787-3p	2	2	5	15	4	6	14	6	9	8	5	1	13	5	5	8	4	9	14
hsa-miR-6787-5p	0	0	0	4	0	1	1	1	1	1	0	0	0	0	0	0	0	0	4
hsa-miR-6788-3p	6	0	0	2	1	7	2	2	2	7	0	3	0	4	3	7	0	8	3
hsa-miR-6788-5p	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
hsa-miR-6789-3p	4	1	0	4	1	2	4	1	3	10	0	1	0	2	1	3	2	3	1
hsa-miR-6789-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6790-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6790-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6791-3p	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
hsa-miR-6791-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-6792-3p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-6792-5p	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6793-3p	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-6793-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6794-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6794-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6795-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6795-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6796-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0
hsa-miR-6796-5p	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	1
hsa-miR-6797-3p	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6797-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6798-3p	3	0	0	0	1	1	6	0	1	3	0	0	1	2	4	0	2	4	3
hsa-miR-6798-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6799-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6799-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6800-3p	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6800-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6801-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6801-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6802-3p	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
hsa-miR-6802-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6803-3p	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-6803-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6804-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6804-5p	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-6805-3p	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-6805-5p	6	3	9	8	0	0	2	0	4	0	0	1	0	0	2	2	1	2	2
hsa-miR-6806-3p	9	0	2	1	2	0	5	1	0	0	0	0	0	1	1	0	2	1	10
hsa-miR-6806-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6807-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6807-5p	0	0	1	0	2	0	1	3	0	0	0	0	0	1	1	0	0	0	0
hsa-miR-6808-3p	2	0	4	4	4	3	7	0	2	8	0	3	6	1	2	2	1	2	12
hsa-miR-6808-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6809-3p	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6809-5p	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6810-3p	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
hsa-miR-6810-5p	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	3
hsa-miR-6811-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6811-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6812-3p	0	0	0	0	0	0	0	0	0	3	1	0	2	0	0	2	1	1	0
hsa-miR-6812-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6813-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6813-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6814-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6814-5p	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6815-3p	1	0	3	0	1	2	1	5	1	5	0	0	1	0	0	0	1	3	2
hsa-miR-6815-5p	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	2	0	1	3
hsa-miR-6816-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6816-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6817-3p	2	0	0	2	4	0	0	3	1	1	1	0	0	0	0	0	0	0	1
hsa-miR-6817-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6818-3p	1	0	2	0	0	0	0	1	0	0	0	0	0	1	1	2	0	1	0
hsa-miR-6818-5p	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0
hsa-miR-6819-3p	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3
hsa-miR-6819-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6820-3p	0	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1
